ID_kod,PKWiU,CN
7318,65.12.36,
7319,65.12.36.0,
7320,65.12.4,
7321,65.12.41,
7322,65.12.41.0,
7323,65.12.49,
7324,65.12.49.0,
7325,65.12.5,
7326,65.12.50,
7327,65.12.50.0,
7328,65.12.6,
7329,65.12.61,
7330,65.12.61.0,
7331,65.12.62,
7332,65.12.62.0,
7333,65.12.7,
7334,65.12.71,
7335,65.12.71.0,
7336,65.12.72,
7337,65.12.72.0,
7338,65.12.73,
7339,65.12.73.0,
7340,65.12.9,
7341,65.12.90,
7342,65.12.90.0,
7343,65.2,
7344,65.20,
7345,65.20.1,
7346,65.20.11,
7347,65.20.11.0,
7348,65.20.12,
7349,65.20.12.0,
7350,65.20.13,
7351,65.20.13.0,
7352,65.20.2,
7353,65.20.21,
7354,65.20.21.0,
7355,65.20.22,
7356,65.20.22.0,
7357,65.20.23,
7358,65.20.23.0,
7359,65.20.24,
7360,65.20.24.0,
7361,65.20.25,
7362,65.20.25.0,
7363,65.20.3,
7364,65.20.31,
7365,65.20.31.0,
7366,65.20.32,
7367,65.20.32.0,
7368,65.20.4,
7369,65.20.41,
7370,65.20.41.0,
7371,65.20.42,
7372,65.20.42.0,
7373,65.20.5,
7374,65.20.50,
7375,65.20.50.0,
7376,65.20.6,
7377,65.20.60,
7378,65.20.60.0,
7379,65.3,
7380,65.30,
7381,65.30.1,
7382,65.30.11,
7383,65.30.11.0,
7384,65.30.12,
7385,65.30.12.0,
7386,66,
7387,66.1,
7388,66.11,
7389,66.11.1,
7390,66.11.11,
7391,66.11.11.0,
7392,66.11.12,
7393,66.11.12.0,
7394,66.11.19,
7395,66.11.19.0,
7396,66.12,
7397,66.12.1,
7398,66.12.11,
7399,66.12.11.0,
7400,66.12.12,
7401,66.12.12.0,
7402,66.12.13,
7403,66.12.13.0,
7404,66.19,
7405,66.19.1,
7406,66.19.10,
7407,66.19.10.0,
7408,66.19.2,
7409,66.19.21,
7410,66.19.21.0,
7411,66.19.22,
7412,66.19.22.0,
7413,66.19.29,
7414,66.19.29.0,
7415,66.19.3,
7416,66.19.31,
7417,66.19.31.0,
7418,66.19.32,
7419,66.19.32.0,
7420,66.19.9,
7421,66.19.91,
7422,66.19.91.0,
7423,66.19.92,
7424,66.19.92.0,
7425,66.19.99,
7426,66.19.99.0,
7427,66.2,
7428,66.21,
7429,66.21.1,
7430,66.21.10,
7431,66.21.10.0,
7432,66.22,
7433,66.22.1,
7434,66.22.10,
7435,66.22.10.0,
7436,66.29,
7437,66.29.1,
7438,66.29.11,
7439,66.29.11.0,
7440,66.29.19,
7441,66.29.19.0,
7442,66.3,
7443,66.30,
7444,66.30.1,
7445,66.30.11,
7446,66.30.11.0,
7447,66.30.12,
7448,66.30.12.0,
7449,L,
7450,68,
7451,68.1,
7452,68.10,
7453,68.10.1,
7454,68.10.11,
7455,68.10.11.0,
7456,68.10.12,
7457,68.10.12.0,
7458,68.10.13,
7459,68.10.13.0,
7460,68.10.14,
7461,68.10.14.0,
7462,68.10.15,
7463,68.10.15.0,
7464,68.2,
7465,68.20,
7466,68.20.1,
7467,68.20.11,
7468,68.20.11.0,
7469,68.20.12,
7470,68.20.12.0,
7471,68.3,
7472,68.31,
7473,68.31.1,
7474,68.31.11,
7475,68.31.11.0,
7476,68.31.12,
7477,68.31.12.0,
7478,68.31.13,
7479,68.31.13.0,
7480,68.31.14,
7481,68.31.14.0,
7482,68.31.15,
7483,68.31.15.0,
7484,68.31.16,
7485,68.31.16.0,
7486,68.32,
7487,68.32.1,
7488,68.32.11,
7489,68.32.11.0,
7490,68.32.12,
7491,68.32.12.0,
7492,68.32.13,
7493,68.32.13.0,
7494,M,
7495,69,
7496,69.1,
7497,69.10,
7498,69.10.1,
7499,69.10.11,
7500,69.10.11.0,
7501,69.10.12,
7502,69.10.12.0,
7503,69.10.13,
7504,69.10.13.0,
7505,69.10.14,
7506,69.10.14.0,
7507,69.10.15,
7508,69.10.15.0,
7509,69.10.16,
7510,69.10.16.0,
7511,69.10.17,
7512,69.10.17.0,
7513,69.10.18,
7514,69.10.18.0,
7515,69.10.19,
7516,69.10.19.0,
7517,69.2,
7518,69.20,
7519,69.20.1,
7520,69.20.10,
7521,69.20.10.0,
7522,69.20.2,
7523,69.20.21,
7524,69.20.21.0,
7525,69.20.22,
7526,69.20.22.0,
7527,69.20.23,
7528,69.20.23.0,
7529,69.20.24,
7530,69.20.24.0,
7531,69.20.29,
7532,69.20.29.0,
7533,69.20.3,
7534,69.20.31,
7535,69.20.31.0,
7536,69.20.32,
7537,69.20.32.0,
7538,69.20.4,
7539,69.20.40,
7540,69.20.40.0,
7541,70,
7542,70.1,
7543,70.10,
7544,70.10.1,
7545,70.10.10,
7546,70.10.10.0,
7547,70.2,
7548,70.21,
7549,70.21.1,
7550,70.21.10,
7551,70.21.10.0,
7552,70.22,
7553,70.22.1,
7554,70.22.11,
7555,70.22.11.0,
7556,70.22.12,
7557,70.22.12.0,
7558,70.22.13,
7559,70.22.13.0,
7560,70.22.14,
7561,70.22.14.0,
7562,70.22.15,
7563,70.22.15.0,
7564,70.22.16,
7565,70.22.16.0,
7566,70.22.17,
7567,70.22.17.0,
7568,70.22.2,
7569,70.22.20,
7570,70.22.20.0,
7571,70.22.3,
7572,70.22.30,
7573,70.22.30.0,
7574,71,
7575,71.1,
7576,71.11,
7577,71.11.1,
7578,71.11.10,
7579,71.11.10.0,
7580,71.11.2,
7581,71.11.21,
7582,71.11.21.0,
7583,71.11.22,
7584,71.11.22.0,
7585,71.11.23,
7586,71.11.23.0,
7587,71.11.24,
7588,71.11.24.0,
7589,71.11.3,
7590,71.11.31,
7591,71.11.31.0,
7592,71.11.32,
7593,71.11.32.0,
7594,71.11.33,
7595,71.11.33.0,
7596,71.11.4,
7597,71.11.41,
7598,71.11.41.0,
7599,71.11.42,
7600,71.11.42.0,
7601,71.12,
7602,71.12.1,
7603,71.12.11,
7604,71.12.11.0,
7605,71.12.12,
7606,71.12.12.0,
7607,71.12.13,
7608,71.12.13.0,
7609,71.12.14,
7610,71.12.14.0,
7611,71.12.15,
7612,71.12.15.0,
7613,71.12.16,
7614,71.12.16.0,
7615,71.12.17,
7616,71.12.17.0,
7617,71.12.18,
7618,71.12.18.0,
7619,71.12.19,
7620,71.12.19.0,
7621,71.12.2,
7622,71.12.20,
7623,71.12.20.0,
7624,71.12.3,
7625,71.12.31,
7626,71.12.31.0,
7627,71.12.32,
7628,71.12.32.0,
7629,71.12.33,
7630,71.12.33.0,
7631,71.12.34,
7632,71.12.34.0,
7633,71.12.35,
7634,71.12.35.0,
7635,71.2,
7636,71.20,
7637,71.20.1,
7638,71.20.11,
7639,71.20.11.0,
7640,71.20.12,
7641,71.20.12.0,
7642,71.20.13,
7643,71.20.13.0,
7644,71.20.14,
7645,71.20.14.0,
7646,71.20.19,
7647,71.20.19.0,
7648,72,
7649,72.0,
7650,72.00,
7651,72.00.1,
7652,72.00.11,
7653,72.00.11.0,
7654,72.00.12,
7655,72.00.12.0,
7656,72.00.13,
7657,72.00.13.0,
7658,72.00.2,
7659,72.00.20,
7660,72.00.20.0,
7661,72.1,
7662,72.11,
7663,72.11.1,
7664,72.11.11,
7665,72.11.11.0,
7666,72.11.12,
7667,72.11.12.0,
7668,72.11.13,
7669,72.11.13.0,
7670,72.11.2,
7671,72.11.21,
7672,72.11.21.0,
7673,72.11.22,
7674,72.11.22.0,
7675,72.11.23,
7676,72.11.23.0,
7677,72.11.3,
7678,72.11.31,
7679,72.11.31.0,
7680,72.11.32,
7681,72.11.32.0,
7682,72.11.33,
7683,72.11.33.0,
7684,72.11.4,
7685,72.11.40,
7686,72.11.40.0,
7687,72.19,
7688,72.19.1,
7689,72.19.11,
7690,72.19.11.0,
7691,72.19.12,
7692,72.19.12.0,
7693,72.19.13,
7694,72.19.13.0,
7695,72.19.2,
7696,72.19.21,
7697,72.19.21.0,
7698,72.19.22,
7699,72.19.22.0,
7700,72.19.23,
7701,72.19.23.0,
7702,72.19.3,
7703,72.19.31,
7704,72.19.31.0,
7705,72.19.32,
7706,72.19.32.0,
7707,72.19.33,
7708,72.19.33.0,
7709,72.19.4,
7710,72.19.41,
7711,72.19.41.0,
7712,72.19.42,
7713,72.19.42.0,
7714,72.19.43,
7715,72.19.43.0,
7716,72.19.5,
7717,72.19.51,
7718,72.19.51.0,
7719,72.19.52,
7720,72.19.52.0,
7721,72.19.53,
7722,72.19.53.0,
7723,72.19.6,
7724,72.19.61,
7725,72.19.61.0,
7726,72.19.62,
7727,72.19.62.0,
7728,72.19.63,
7729,72.19.63.0,
7730,72.19.7,
7731,72.19.70,
7732,72.19.70.0,
7733,72.2,
7734,72.20,
7735,72.20.1,
7736,72.20.11,
7737,72.20.11.0,
7738,72.20.12,
7739,72.20.12.0,
7740,72.20.13,
7741,72.20.13.0,
7742,72.20.2,
7743,72.20.21,
7744,72.20.21.0,
7745,72.20.22,
7746,72.20.22.0,
7747,72.20.23,
7748,72.20.23.0,
7749,72.20.3,
7750,72.20.31,
7751,72.20.31.0,
7752,72.20.32,
7753,72.20.32.0,
7754,72.20.33,
7755,72.20.33.0,
7756,72.20.4,
7757,72.20.41,
7758,72.20.41.0,
7759,72.20.42,
7760,72.20.42.0,
7761,72.20.43,
7762,72.20.43.0,
7763,72.20.5,
7764,72.20.51,
7765,72.20.51.0,
7766,72.20.52,
7767,72.20.52.0,
7768,72.20.53,
7769,72.20.53.0,
7770,72.20.6,
7771,72.20.60,
7772,72.20.60.0,
7773,73,
7774,73.1,
7775,73.11,
7776,73.11.1,
7777,73.11.11,
7778,73.11.11.0,
7779,73.11.12,
7780,73.11.12.0,
7781,73.11.13,
7782,73.11.13.0,
7783,73.11.19,
7784,73.11.19.0,
7785,73.12,
7786,73.12.1,
7787,73.12.11,
7788,73.12.11.0,
7789,73.12.12,
7790,73.12.12.0,
7791,73.12.13,
7792,73.12.13.0,
7793,73.12.14,
7794,73.12.14.0,
7795,73.12.19,
7796,73.12.19.0,
7797,73.12.2,
7798,73.12.20,
7799,73.12.20.0,
7800,73.2,
7801,73.20,
7802,73.20.1,
7803,73.20.11,
7804,73.20.11.0,
7805,73.20.12,
7806,73.20.12.0,
7807,73.20.13,
7808,73.20.13.0,
7809,73.20.14,
7810,73.20.14.0,
7811,73.20.19,
7812,73.20.19.0,
7813,73.20.2,
7814,73.20.20,
7815,73.20.20.0,
7816,74,
7817,74.1,
7818,74.10,
7819,74.10.1,
7820,74.10.11,
7821,74.10.11.0,
7822,74.10.12,
7823,74.10.12.0,
7824,74.10.19,
7825,74.10.19.0,
7826,74.10.2,
7827,74.10.20,
7828,74.10.20.0,
7829,74.2,
7830,74.20,
7831,74.20.1,
7832,74.20.11,
7833,74.20.11.0,
7834,74.20.12,
7835,74.20.12.0,
7836,74.20.19,
7837,74.20.19.0,
7838,74.20.2,
7839,74.20.21,
7840,74.20.21.0,
7841,74.20.22,
7842,74.20.22.0,
7843,74.20.23,
7844,74.20.23.0,
7845,74.20.24,
7846,74.20.24.0,
7847,74.20.29,
7848,74.20.29.0,
7849,74.20.3,
7850,74.20.31,
7851,74.20.31.0,
7852,74.20.32,
7853,74.20.32.0,
7854,74.20.39,
7855,74.20.39.0,
7856,74.3,
7857,74.30,
7858,74.30.1,
7859,74.30.11,
7860,74.30.11.0,
7861,74.30.12,
7862,74.30.12.0,
7863,74.9,
7864,74.90,
7865,74.90.1,
7866,74.90.11,
7867,74.90.11.0,
7868,74.90.12,
7869,74.90.12.0,
7870,74.90.13,
7871,74.90.13.0,
7872,74.90.14,
7873,74.90.14.0,
7874,74.90.15,
7875,74.90.15.0,
7876,74.90.19,
7877,74.90.19.0,
7878,74.90.2,
7879,74.90.20,
7880,74.90.20.0,
7881,75,
7882,75.0,
7883,75.00,
7884,75.00.1,
7885,75.00.11,
7886,75.00.11.0,
7887,75.00.12,
7888,75.00.12.0,
7889,75.00.19,
7890,75.00.19.0,
7891,N,
7892,77,
7893,77.1,
7894,77.11,
7895,77.11.1,
7896,77.11.10,
7897,77.11.10.0,
7898,77.12,
7899,77.12.1,
7900,77.12.11,
7901,77.12.11.0,
7902,77.12.19,
7903,77.12.19.0,
7904,77.2,
7905,77.21,
7906,77.21.1,
7907,77.21.10,
7908,77.21.10.0,
7909,77.22,
7910,77.22.1,
7911,77.22.10,
7912,77.22.10.0,
7913,77.29,
7914,77.29.1,
7915,77.29.11,
7916,77.29.11.0,
7917,77.29.12,
7918,77.29.12.0,
7919,77.29.13,
7920,77.29.13.0,
7921,77.29.14,
7922,77.29.14.0,
7923,77.29.15,
7924,77.29.15.0,
7925,77.29.16,
7926,77.29.16.0,
7927,77.29.19,
7928,77.29.19.0,
7929,77.3,
7930,77.31,
7931,77.31.1,
7932,77.31.10,
7933,77.31.10.0,
7934,77.32,
7935,77.32.1,
7936,77.32.10,
7937,77.32.10.0,
7938,77.33,
7939,77.33.1,
7940,77.33.11,
7941,77.33.11.0,
7942,77.33.12,
7943,77.33.12.0,
7944,77.34,
7945,77.34.1,
7946,77.34.10,
7947,77.34.10.0,
7948,77.35,
7949,77.35.1,
7950,77.35.10,
7951,77.35.10.0,
7952,77.39,
7953,77.39.1,
7954,77.39.11,
7955,77.39.11.0,
7956,77.39.12,
7957,77.39.12.0,
7958,77.39.13,
7959,77.39.13.0,
7960,77.39.14,
7961,77.39.14.0,
7962,77.39.19,
7963,77.39.19.0,
7964,77.4,
7965,77.40,
7966,77.40.1,
7967,77.40.11,
7968,77.40.11.0,
7969,77.40.12,
7970,77.40.12.0,
7971,77.40.13,
7972,77.40.13.0,
7973,77.40.14,
7974,77.40.14.0,
7975,77.40.19,
7976,77.40.19.0,
7977,78,
7978,78.1,
7979,78.10,
7980,78.10.1,
7981,78.10.11,
7982,78.10.11.0,
7983,78.10.12,
7984,78.10.12.0,
7985,78.2,
7986,78.20,
7987,78.20.1,
7988,78.20.11,
7989,78.20.11.0,
7990,78.20.12,
7991,78.20.12.0,
7992,78.20.13,
7993,78.20.13.0,
7994,78.20.14,
7995,78.20.14.0,
7996,78.20.15,
7997,78.20.15.0,
7998,78.20.16,
7999,78.20.16.0,
8000,78.20.19,
8001,78.20.19.0,
8002,78.3,
8003,78.30,
8004,78.30.1,
8005,78.30.11,
8006,78.30.11.0,
8007,78.30.12,
8008,78.30.12.0,
8009,78.30.13,
8010,78.30.13.0,
8011,78.30.14,
8012,78.30.14.0,
8013,78.30.15,
8014,78.30.15.0,
8015,78.30.16,
8016,78.30.16.0,
8017,78.30.19,
8018,78.30.19.0,
8019,79,
8020,79.1,
8021,79.11,
8022,79.11.1,
8023,79.11.11,
8024,79.11.11.0,
8025,79.11.12,
8026,79.11.12.0,
8027,79.11.13,
8028,79.11.13.0,
8029,79.11.14,
8030,79.11.14.0,
8031,79.11.19,
8032,79.11.19.0,
8033,79.11.2,
8034,79.11.21,
8035,79.11.21.0,
8036,79.11.22,
8037,79.11.22.0,
8038,79.11.23,
8039,79.11.23.0,
8040,79.12,
8041,79.12.1,
8042,79.12.11,
8043,79.12.11.0,
8044,79.12.12,
8045,79.12.12.0,
8046,79.9,
8047,79.90,
8048,79.90.1,
8049,79.90.11,
8050,79.90.11.0,
8051,79.90.12,
8052,79.90.12.0,
8053,79.90.2,
8054,79.90.20,
8055,79.90.20.0,
8056,79.90.3,
8057,79.90.31,
8058,79.90.31.0,
8059,79.90.32,
8060,79.90.32.0,
8061,79.90.39,
8062,79.90.39.0,
8063,80,
8064,80.1,
8065,80.10,
8066,80.10.1,
8067,80.10.11,
8068,80.10.11.0,
8069,80.10.12,
8070,80.10.12.0,
8071,80.10.19,
8072,80.10.19.0,
8073,80.2,
8074,80.20,
8075,80.20.1,
8076,80.20.10,
8077,80.20.10.0,
8078,80.3,
8079,80.30,
8080,80.30.1,
8081,80.30.10,
8082,80.30.10.0,
8083,81,
8084,81.1,
8085,81.10,
8086,81.10.1,
8087,81.10.10,
8088,81.10.10.0,
8089,81.2,
8090,81.21,
8091,81.21.1,
8092,81.21.11,
8093,81.21.11.0,
8094,81.21.12,
8095,81.21.12.0,
8096,81.22,
8097,81.22.1,
8098,81.22.11,
8099,81.22.11.0,
8100,81.22.12,
8101,81.22.12.0,
8102,81.22.13,
8103,81.22.13.0,
8104,81.29,
8105,81.29.1,
8106,81.29.11,
8107,81.29.11.0,
8108,81.29.12,
8109,81.29.12.0,
8110,81.29.13,
8111,81.29.13.0,
8112,81.29.19,
8113,81.29.19.0,
8114,81.3,
8115,81.30,
8116,81.30.1,
8117,81.30.11,
8118,81.30.11.0,
8119,81.30.12,
8120,81.30.12.0,
8121,82,
8122,82.1,
8123,82.11,
8124,82.11.1,
8125,82.11.10,
8126,82.11.10.0,
8127,82.19,
8128,82.19.1,
8129,82.19.11,
8130,82.19.11.0,
8131,82.19.12,
8132,82.19.12.0,
8133,82.19.13,
8134,82.19.13.0,
8135,82.2,
8136,82.20,
8137,82.20.1,
8138,82.20.10,
8139,82.20.10.0,
8140,82.3,
8141,82.30,
8142,82.30.1,
8143,82.30.11,
8144,82.30.11.0,
8145,82.30.12,
8146,82.30.12.0,
8147,82.9,
8148,82.91,
8149,82.91.1,
8150,82.91.11,
8151,82.91.11.0,
8152,82.91.12,
8153,82.91.12.0,
8154,82.92,
8155,82.92.1,
8156,82.92.10,
8157,82.92.10.0,
8158,82.99,
8159,82.99.1,
8160,82.99.11,
8161,82.99.11.0,
8162,82.99.12,
8163,82.99.12.0,
8164,82.99.19,
8165,82.99.19.0,
8166,O,
8167,84,
8168,84.1,
8169,84.11,
8170,84.11.1,
8171,84.11.11,
8172,84.11.11.0,
8173,84.11.12,
8174,84.11.12.0,
8175,84.11.13,
8176,84.11.13.0,
8177,84.11.14,
8178,84.11.14.0,
8179,84.11.19,
8180,84.11.19.0,
8181,84.11.2,
8182,84.11.21,
8183,84.11.21.0,
8184,84.11.29,
8185,84.11.29.0,
8186,84.12,
8187,84.12.1,
8188,84.12.11,
8189,84.12.11.0,
8190,84.12.12,
8191,84.12.12.0,
8192,84.12.13,
8193,84.12.13.0,
8194,84.12.14,
8195,84.12.14.0,
8196,84.13,
8197,84.13.1,
8198,84.13.11,
8199,84.13.11.0,
8200,84.13.12,
8201,84.13.12.0,
8202,84.13.13,
8203,84.13.13.0,
8204,84.13.14,
8205,84.13.14.0,
8206,84.13.15,
8207,84.13.15.0,
8208,84.13.16,
8209,84.13.16.0,
8210,84.13.17,
8211,84.13.17.0,
8212,84.13.18,
8213,84.13.18.1,
8214,84.13.18.9,
8215,84.2,
8216,84.21,
8217,84.21.1,
8218,84.21.11,
8219,84.21.11.0,
8220,84.21.12,
8221,84.21.12.0,
8222,84.21.13,
8223,84.21.13.0,
8224,84.22,
8225,84.22.1,
8226,84.22.11,
8227,84.22.11.0,
8228,84.22.12,
8229,84.22.12.0,
8230,84.23,
8231,84.23.1,
8232,84.23.11,
8233,84.23.11.0,
8234,84.23.12,
8235,84.23.12.0,
8236,84.24,
8237,84.24.1,
8238,84.24.11,
8239,84.24.11.0,
8240,84.24.19,
8241,84.24.19.0,
8242,84.25,
8243,84.25.1,
8244,84.25.11,
8245,84.25.11.0,
8246,84.25.19,
8247,84.25.19.0,
8248,84.3,
8249,84.30,
8250,84.30.1,
8251,84.30.11,
8252,84.30.11.0,
8253,84.30.12,
8254,84.30.12.0,
8255,84.30.13,
8256,84.30.13.0,
8257,84.30.14,
8258,84.30.14.0,
8259,P,
8260,85,
8261,85.1,
8262,85.10,
8263,85.10.1,
8264,85.10.10,
8265,85.10.10.0,
8266,85.2,
8267,85.20,
8268,85.20.1,
8269,85.20.11,
8270,85.20.11.0,
8271,85.20.12,
8272,85.20.12.0,
8273,85.3,
8274,85.31,
8275,85.31.1,
8276,85.31.11,
8277,85.31.11.0,
8278,85.31.12,
8279,85.31.12.0,
8280,85.31.2,
8281,85.31.21,
8282,85.31.21.0,
8283,85.31.22,
8284,85.31.22.0,
8285,85.32,
8286,85.32.1,
8287,85.32.11,
8288,85.32.11.0,
8289,85.32.12,
8290,85.32.12.1,
8291,85.32.12.2,
8292,85.32.12.3,
8293,85.32.2,
8294,85.32.21,
8295,85.32.21.0,
8296,85.32.22,
8297,85.32.22.0,
8298,85.4,
8299,85.41,
8300,85.41.1,
8301,85.41.11,
8302,85.41.11.0,
8303,85.41.12,
8304,85.41.12.0,
8305,85.41.13,
8306,85.41.13.0,
8307,85.41.14,
8308,85.41.14.1,
8309,85.41.14.2,
8310,85.42,
8311,85.42.1,
8312,85.42.11,
8313,85.42.11.0,
8314,85.42.12,
8315,85.42.12.0,
8316,85.42.2,
8317,85.42.21,
8318,85.42.21.0,
8319,85.42.22,
8320,85.42.22.0,
8321,85.42.3,
8322,85.42.31,
8323,85.42.31.0,
8324,85.42.32,
8325,85.42.32.0,
8326,85.42.4,
8327,85.42.41,
8328,85.42.41.0,
8329,85.42.42,
8330,85.42.42.0,
8331,85.5,
8332,85.51,
8333,85.51.1,
8334,85.51.10,
8335,85.51.10.0,
8336,85.52,
8337,85.52.1,
8338,85.52.11,
8339,85.52.11.0,
8340,85.52.12,
8341,85.52.12.0,
8342,85.52.13,
8343,85.52.13.0,
8344,85.52.19,
8345,85.52.19.0,
8346,85.53,
8347,85.53.1,
8348,85.53.11,
8349,85.53.11.0,
8350,85.53.12,
8351,85.53.12.0,
8352,85.59,
8353,85.59.1,
8354,85.59.11,
8355,85.59.11.0,
8356,85.59.12,
8357,85.59.12.0,
8358,85.59.13,
8359,85.59.13.1,
8360,85.59.13.2,
8361,85.59.14,
8362,85.59.14.0,
8363,85.59.19,
8364,85.59.19.0,
8365,85.6,
8366,85.60,
8367,85.60.1,
8368,85.60.10,
8369,85.60.10.0,
8370,Q,
8371,86,
8372,86.1,
8373,86.10,
8374,86.10.1,
8375,86.10.11,
8376,86.10.11.0,
8377,86.10.12,
8378,86.10.12.0,
8379,86.10.13,
8380,86.10.13.0,
8381,86.10.14,
8382,86.10.14.0,
8383,86.10.15,
8384,86.10.15.0,
8385,86.10.19,
8386,86.10.19.0,
8387,86.2,
8388,86.21,
8389,86.21.1,
8390,86.21.10,
8391,86.21.10.0,
8392,86.22,
8393,86.22.1,
8394,86.22.11,
8395,86.22.11.0,
8396,86.22.19,
8397,86.22.19.0,
8398,86.23,
8399,86.23.1,
8400,86.23.11,
8401,86.23.11.0,
8402,86.23.19,
8403,86.23.19.0,
8404,86.9,
8405,86.90,
8406,86.90.1,
8407,86.90.11,
8408,86.90.11.0,
8409,86.90.12,
8410,86.90.12.0,
8411,86.90.13,
8412,86.90.13.0,
8413,86.90.14,
8414,86.90.14.0,
8415,86.90.15,
8416,86.90.15.0,
8417,86.90.16,
8418,86.90.16.0,
8419,86.90.17,
8420,86.90.17.0,
8421,86.90.18,
8422,86.90.18.0,
8423,86.90.19,
8424,86.90.19.0,
8425,87,
8426,87.1,
8427,87.10,
8428,87.10.1,
8429,87.10.10,
8430,87.10.10.0,
8431,87.2,
8432,87.20,
8433,87.20.1,
8434,87.20.11,
8435,87.20.11.0,
8436,87.20.12,
8437,87.20.12.0,
8438,87.3,
8439,87.30,
8440,87.30.1,
8441,87.30.11,
8442,87.30.11.0,
8443,87.30.12,
8444,87.30.12.0,
8445,87.30.13,
8446,87.30.13.0,
8447,87.9,
8448,87.90,
8449,87.90.1,
8450,87.90.11,
8451,87.90.11.0,
8452,87.90.12,
8453,87.90.12.0,
8454,87.90.13,
8455,87.90.13.0,
8456,88,
8457,88.1,
8458,88.10,
8459,88.10.1,
8460,88.10.11,
8461,88.10.11.0,
8462,88.10.12,
8463,88.10.12.0,
8464,88.10.13,
8465,88.10.13.0,
8466,88.10.14,
8467,88.10.14.0,
8468,88.10.15,
8469,88.10.15.0,
8470,88.9,
8471,88.91,
8472,88.91.1,
8473,88.91.11,
8474,88.91.11.0,
8475,88.91.12,
8476,88.91.12.0,
8477,88.91.13,
8478,88.91.13.0,
8479,88.99,
8480,88.99.1,
8481,88.99.11,
8482,88.99.11.0,
8483,88.99.12,
8484,88.99.12.0,
8485,88.99.13,
8486,88.99.13.0,
8487,88.99.19,
8488,88.99.19.0,
8489,R,
8490,90,
8491,90.0,
8492,90.01,
8493,90.01.1,
8494,90.01.10,
8495,90.01.10.0,
8496,90.02,
8497,90.02.1,
8498,90.02.11,
8499,90.02.11.0,
8500,90.02.12,
8501,90.02.12.0,
8502,90.02.19,
8503,90.02.19.1,
8504,90.02.19.2,
8505,90.02.19.3,
8506,90.02.19.9,
8507,90.03,
8508,90.03.1,
8509,90.03.11,
8510,90.03.11.0,
8511,90.03.12,
8512,90.03.12.0,
8513,90.03.13,
8514,90.03.13.0,
8515,90.04,
8516,90.04.1,
8517,90.04.10,
8518,90.04.10.0,
8519,91,
8520,91.0,
8521,91.01,
8522,91.01.1,
8523,91.01.11,
8524,91.01.11.0,
8525,91.01.12,
8526,91.01.12.0,
8527,91.02,
8528,91.02.1,
8529,91.02.10,
8530,91.02.10.0,
8531,91.02.2,
8532,91.02.20,
8533,91.02.20.0,
8534,91.03,
8535,91.03.1,
8536,91.03.10,
8537,91.03.10.0,
8538,91.04,
8539,91.04.1,
8540,91.04.11,
8541,91.04.11.0,
8542,91.04.12,
8543,91.04.12.0,
8544,92,
8545,92.0,
8546,92.00,
8547,92.00.1,
8548,92.00.11,
8549,92.00.11.0,
8550,92.00.12,
8551,92.00.12.0,
8552,92.00.13,
8553,92.00.13.0,
8554,92.00.14,
8555,92.00.14.0,
8556,92.00.19,
8557,92.00.19.0,
8558,92.00.2,
8559,92.00.21,
8560,92.00.21.0,
8561,92.00.29,
8562,92.00.29.0,
8563,93,
8564,93.1,
8565,93.11,
8566,93.11.1,
8567,93.11.10,
8568,93.11.10.0,
8569,93.12,
8570,93.12.1,
8571,93.12.10,
8572,93.12.10.0,
8573,93.13,
8574,93.13.1,
8575,93.13.10,
8576,93.13.10.0,
8577,93.19,
8578,93.19.1,
8579,93.19.11,
8580,93.19.11.0,
8581,93.19.12,
8582,93.19.12.0,
8583,93.19.13,
8584,93.19.13.0,
8585,93.19.19,
8586,93.19.19.0,
8587,93.2,
8588,93.21,
8589,93.21.1,
8590,93.21.10,
8591,93.21.10.0,
8592,93.29,
8593,93.29.1,
8594,93.29.11,
8595,93.29.11.0,
8596,93.29.19,
8597,93.29.19.0,
8598,93.29.2,
8599,93.29.21,
8600,93.29.21.0,
8601,93.29.22,
8602,93.29.22.0,
8603,93.29.29,
8604,93.29.29.0,
8605,S,
8606,94,
8607,94.1,
8608,94.11,
8609,94.11.1,
8610,94.11.10,
8611,94.11.10.0,
8612,94.12,
8613,94.12.1,
8614,94.12.10,
8615,94.12.10.0,
8616,94.2,
8617,94.20,
8618,94.20.1,
8619,94.20.10,
8620,94.20.10.0,
8621,94.9,
8622,94.91,
8623,94.91.1,
8624,94.91.10,
8625,94.91.10.0,
8626,94.92,
8627,94.92.1,
8628,94.92.10,
8629,94.92.10.0,
8630,94.99,
8631,94.99.1,
8632,94.99.11,
8633,94.99.11.0,
8634,94.99.12,
8635,94.99.12.0,
8636,94.99.13,
8637,94.99.13.0,
8638,94.99.14,
8639,94.99.14.0,
8640,94.99.15,
8641,94.99.15.0,
8642,94.99.16,
8643,94.99.16.0,
8644,94.99.17,
8645,94.99.17.0,
8646,94.99.19,
8647,94.99.19.0,
8648,94.99.2,
8649,94.99.20,
8650,94.99.20.0,
8651,95,
8652,95.1,
8653,95.11,
8654,95.11.1,
8655,95.11.10,
8656,95.11.10.0,
8657,95.12,
8658,95.12.1,
8659,95.12.10,
8660,95.12.10.0,
8661,95.2,
8662,95.21,
8663,95.21.1,
8664,95.21.10,
8665,95.21.10.0,
8666,95.22,
8667,95.22.1,
8668,95.22.10,
8669,95.22.10.0,
8670,95.23,
8671,95.23.1,
8672,95.23.10,
