ID_kod,kod_pkwiu,Nazwa,numer_poziomu
5408,38.11,"USŁUGI ZWIĄZANE ZE ZBIERANIEM ODPADÓW INNYCH NIŻ NIEBEZPIECZNE",4
5409,38.11.1,"USŁUGI ZWIĄZANE ZE ZBIERANIEM ODPADÓW INNYCH NIŻ NIEBEZPIECZNE, NADAJĄCYCH SIĘ DO RECYKLINGU",5
5410,38.11.11,"Usługi związane ze zbieraniem komunalnych odpadów innych niż niebezpieczne, nadających się do recyklingu",6
5411,38.11.11.0,"Usługi związane ze zbieraniem komunalnych odpadów innych niż niebezpieczne, nadających się do recyklingu",7
5412,38.11.19,"Usługi związane ze zbieraniem pozostałych odpadów innych niż niebezpieczne, nadających się do recyklingu",6
5413,38.11.19.0,"Usługi związane ze zbieraniem pozostałych odpadów innych niż niebezpieczne, nadających się do recyklingu",7
5414,38.11.2,"USŁUGI ZWIĄZANE ZE ZBIERANIEM ODPADÓW INNYCH NIŻ NIEBEZPIECZNE, NIENADAJĄCYCH SIĘ DO RECYKLINGU",5
5415,38.11.21,"Usługi związane ze zbieraniem odpadów komunalnych innych niż niebezpieczne, nienadających się do recyklingu",6
5416,38.11.21.0,"Usługi związane ze zbieraniem odpadów komunalnych innych niż niebezpieczne, nienadających się do recyklingu",7
5417,38.11.29,"Usługi związane ze zbieraniem pozostałych odpadów innych niż niebezpieczne, nienadających się do recyklingu",6
5418,38.11.29.0,"Usługi związane ze zbieraniem pozostałych odpadów innych niż niebezpieczne, nienadających się do recyklingu",7
5419,38.11.3,"ODPADY INNE NIŻ NIEBEZPIECZNE, NIENADAJĄCE SIĘ DO RECYKLINGU",5
5420,38.11.31,"Odpady komunalne inne niż niebezpieczne, nienadające się do recyklingu",6
5421,38.11.31.0,"Odpady komunalne inne niż niebezpieczne, nienadające się do recyklingu",7
5422,38.11.39,"Pozostałe odpady inne niż niebezpieczne, nienadające się do recyklingu",6
5423,38.11.39.0,"Pozostałe odpady inne niż niebezpieczne, nienadające się do recyklingu",7
5424,38.11.4,"WRAKI PRZEZNACZONE DO ZŁOMOWANIA",5
5425,38.11.41,"Statki i pozostałe konstrukcje pływające przeznaczone do złomowania",6
5426,38.11.41.0,"Statki i pozostałe konstrukcje pływające przeznaczone do złomowania",7
5427,38.11.49,"Zużyte samochody, komputery, telewizory i inne urządzenia przeznaczone do złomowania",6
5428,38.11.49.0,"Zużyte samochody, komputery, telewizory i inne urządzenia przeznaczone do złomowania",7
5429,38.11.5,"ODPADY, INNE NIŻ NIEBEZPIECZNE, NADAJĄCE SIĘ DO RECYKLINGU",5
5430,38.11.51,"Odpady szklane",6
5431,38.11.51.0,"Odpady szklane",7
5432,38.11.52,"Odpady z papieru i tektury",6
5433,38.11.52.0,"Odpady z papieru i tektury",7
5434,38.11.53,"Opony pneumatyczne, używane",6
5435,38.11.53.0,"Opony pneumatyczne, używane",7
5436,38.11.54,"Pozostałe odpady gumowe",6
5437,38.11.54.0,"Pozostałe odpady gumowe",7
5438,38.11.55,"Odpady z tworzyw sztucznych",6
5439,38.11.55.0,"Odpady z tworzyw sztucznych",7
5440,38.11.56,"Odpady włókiennicze",6
5441,38.11.56.0,"Odpady włókiennicze",7
5442,38.11.57,"Odpady ze skór",6
5443,38.11.57.0,"Odpady ze skór",7
5444,38.11.58,"Odpady inne niż niebezpieczne zawierające metal",6
5445,38.11.58.0,"Odpady inne niż niebezpieczne zawierające metal",7
5446,38.11.59,"Pozostałe odpady inne niż niebezpieczne nadające się do recyklingu, gdzie indziej niesklasyfikowane",6
5447,38.11.59.0,"Pozostałe odpady inne niż niebezpieczne nadające się do recyklingu, gdzie indziej niesklasyfikowane",7
5448,38.11.6,"USŁUGI ZWIĄZANE Z INFRASTRUKTURĄ PRZEZNACZONĄ DO PRZEMIESZCZANIA ODPADÓW INNYCH NIŻ NIEBEZPIECZNE",5
5449,38.11.61,"Usługi związane z infrastrukturą przeznaczoną do przemieszczania odpadów innych niż niebezpieczne nadających się do recyklingu",6
5450,38.11.61.0,"Usługi związane z infrastrukturą przeznaczoną do przemieszczania odpadów innych niż niebezpieczne nadających się do recyklingu",7
5451,38.11.69,"Usługi związane z infrastrukturą przeznaczoną do przemieszczania pozostałych odpadów innych niż niebezpieczne",6
5452,38.11.69.0,"Usługi związane z infrastrukturą przeznaczoną do przemieszczania pozostałych odpadów innych niż niebezpieczne",7
5453,38.12,"ODPADY NIEBEZPIECZNE; USŁUGI ZWIĄZANE ZE ZBIERANIEM ODPADÓW NIEBEZPIECZNYCH",4
5454,38.12.1,"USŁUGI ZWIĄZANE ZE ZBIERANIEM ODPADÓW NIEBEZPIECZNYCH",5
5455,38.12.11,"Usługi związane ze zbieraniem niebezpiecznych odpadów szpitalnych i innych odpadów stwarzających zagrożenie biologiczne",6
5456,38.12.11.0,"Usługi związane ze zbieraniem niebezpiecznych odpadów szpitalnych i innych odpadów stwarzających zagrożenie biologiczne",7
5457,38.12.12,"Usługi związane ze zbieraniem pozostałych niebezpiecznych odpadów przemysłowych",6
5458,38.12.12.0,"Usługi związane ze zbieraniem pozostałych niebezpiecznych odpadów przemysłowych",7
5459,38.12.13,"Usługi związane ze zbieraniem niebezpiecznych odpadów komunalnych",6
5460,38.12.13.0,"Usługi związane ze zbieraniem niebezpiecznych odpadów komunalnych",7
5461,38.12.2,"ODPADY NIEBEZPIECZNE",5
5462,38.12.21,"Zużyte (napromieniowane) elementy paliwowe (wsady) do reaktorów jądrowych",6
5463,38.12.21.0,"Zużyte (napromieniowane) elementy paliwowe (wsady) do reaktorów jądrowych",7
5464,38.12.22,"Odpady farmaceutyczne",6
5465,38.12.22.0,"Odpady farmaceutyczne",7
5466,38.12.23,"Pozostałe niebezpieczne odpady szpitalne",6
5467,38.12.23.0,"Pozostałe niebezpieczne odpady szpitalne",7
5468,38.12.24,"Niebezpieczne odpady chemiczne",6
5469,38.12.24.0,"Niebezpieczne odpady chemiczne",7
5470,38.12.25,"Oleje odpadowe",6
5471,38.12.25.0,"Oleje odpadowe",7
5472,38.12.26,"Niebezpieczne odpady zawierające metal",6
5473,38.12.26.0,"Niebezpieczne odpady zawierające metal",7
5474,38.12.27,"Odpady i braki ogniw i akumulatorów elektrycznych; zużyte ogniwa i baterie galwaniczne oraz akumulatory elektryczne",6
5475,38.12.27.1,"Odpady i braki oraz zużyte ogniwa i baterie galwaniczne",7
5476,38.12.27.2,"Odpady i braki oraz zużyte akumulatory ołowiowe",7
5477,38.12.27.3,"Odpady i braki oraz zużyte baterie i akumulatory niklowo-galwaniczne",7
5478,38.12.27.9,"Pozostałe odpady i braki ogniw i akumulatorów elektrycznych; pozostałe zużyte ogniwa i baterie galwaniczne oraz pozostałe akumulatory elektryczne",7
5479,38.12.29,"Pozostałe odpady niebezpieczne",6
5480,38.12.29.0,"Pozostałe odpady niebezpieczne",7
5481,38.12.3,"USŁUGI ZWIĄZANE Z INFRASTRUKTURĄ PRZEZNACZONĄ DO PRZEMIESZCZANIA ODPADÓW NIEBEZPIECZNYCH NADAJĄCYCH SIĘ DO RECYKLINGU",5
5482,38.12.30,"USŁUGI ZWIĄZANE Z INFRASTRUKTURĄ PRZEZNACZONĄ DO PRZEMIESZCZANIA ODPADÓW NIEBEZPIECZNYCH NADAJĄCYCH SIĘ DO RECYKLINGU",6
5483,38.12.30.0,"USŁUGI ZWIĄZANE Z INFRASTRUKTURĄ PRZEZNACZONĄ DO PRZEMIESZCZANIA ODPADÓW NIEBEZPIECZNYCH NADAJĄCYCH SIĘ DO RECYKLINGU",7
5484,38.2,"USŁUGI ZWIĄZANE Z PRZETWARZANIEM I UNIESZKODLIWIANIEM ODPADÓW",3
5485,38.21,"USŁUGI ZWIĄZANE Z OBRÓBKĄ I USUWANIEM ODPADÓW INNYCH NIŻ NIEBEZPIECZNE",4
5486,38.21.1,"USŁUGI ZWIĄZANE Z OBRÓBKĄ ODPADÓW INNYCH NIŻ NIEBEZPIECZNE W CELU ICH OSTATECZNEGO USUNIĘCIA",5
5487,38.21.10,"USŁUGI ZWIĄZANE Z OBRÓBKĄ ODPADÓW INNYCH NIŻ NIEBEZPIECZNE W CELU ICH OSTATECZNEGO USUNIĘCIA",6
5488,38.21.10.0,"USŁUGI ZWIĄZANE Z OBRÓBKĄ ODPADÓW INNYCH NIŻ NIEBEZPIECZNE W CELU ICH OSTATECZNEGO USUNIĘCIA",7
5489,38.21.2,"USŁUGI ZWIĄZANE Z USUWANIEM ODPADÓW INNYCH NIŻ NIEBEZPIECZNE",5
5490,38.21.21,"Usługi związane ze składowiskami odpadów, spełniającymi określone normy prawne i wymogi sanitarne",6
5491,38.21.21.0,"Usługi związane ze składowiskami odpadów, spełniającymi określone normy prawne i wymogi sanitarne",7
5492,38.21.22,"Usługi związane z pozostałymi składowiskami odpadów",6
5493,38.21.22.0,"Usługi związane z pozostałymi składowiskami odpadów",7
5494,38.21.23,"Usługi związane ze spalaniem odpadów innych niż niebezpieczne",6
5495,38.21.23.0,"Usługi związane ze spalaniem odpadów innych niż niebezpieczne",7
5496,38.21.29,"Pozostałe usługi związane z usuwaniem odpadów innych niż niebezpieczne",6
5497,38.21.29.0,"Pozostałe usługi związane z usuwaniem odpadów innych niż niebezpieczne",7
5498,38.21.3,"ODPADY ROZPUSZCZALNIKÓW ORGANICZNYCH",5
5499,38.21.30,"ODPADY ROZPUSZCZALNIKÓW ORGANICZNYCH",6
5500,38.21.30.0,"ODPADY ROZPUSZCZALNIKÓW ORGANICZNYCH",7
5501,38.21.4,"POPIOŁY I POZOSTAŁOŚCI ZE SPALANIA ODPADÓW KOMUNALNYCH",5
5502,38.21.40,"POPIOŁY I POZOSTAŁOŚCI ZE SPALANIA ODPADÓW KOMUNALNYCH",6
5503,38.21.40.0,"POPIOŁY I POZOSTAŁOŚCI ZE SPALANIA ODPADÓW KOMUNALNYCH",7
5504,38.21.5,"PELLETY Z ODPADÓW KOMUNALNYCH",5
5505,38.21.50,"PELLETY Z ODPADÓW KOMUNALNYCH",6
5506,38.21.50.0,"PELLETY Z ODPADÓW KOMUNALNYCH",7
5507,38.22,"USŁUGI ZWIĄZANE Z PRZETWARZANIEM I UNIESZKODLIWIANIEM ODPADÓW NIEBEZPIECZNYCH",4
5508,38.22.1,"USŁUGI ZWIĄZANE Z PRZETWARZANIEM ODPADÓW PROMIENIOTWÓRCZYCH I POZOSTAŁYCH ODPADÓW NIEBEZPIECZNYCH",5
5509,38.22.11,"Usługi związane z przetwarzaniem odpadów promieniotwórczych",6
5510,38.22.11.0,"Usługi związane z przetwarzaniem odpadów promieniotwórczych",7
5511,38.22.19,"Usługi związane z przetwarzaniem pozostałych odpadów niebezpiecznych",6
5512,38.22.19.0,"Usługi związane z przetwarzaniem pozostałych odpadów niebezpiecznych",7
5513,38.22.2,"USŁUGI ZWIĄZANE Z UNIESZKODLIWIANIEM ODPADÓW PROMIENIOTWÓRCZYCH I POZOSTAŁYCH ODPADÓW NIEBEZPIECZNYCH",5
5514,38.22.21,"Usługi związane z unieszkodliwianiem odpadów promieniotwórczych",6
5515,38.22.21.0,"Usługi związane z unieszkodliwianiem odpadów promieniotwórczych",7
5516,38.22.29,"Usługi związane z unieszkodliwianiem pozostałych odpadów niebezpiecznych",6
5517,38.22.29.0,"Usługi związane z unieszkodliwianiem pozostałych odpadów niebezpiecznych",7
5518,38.3,"USŁUGI W ZAKRESIE ODZYSKU SUROWCÓW; SUROWCE WTÓRNE",3
5519,38.31,"USŁUGI DEMONTAŻU WYROBÓW ZUŻYTYCH",4
5520,38.31.1,"USŁUGI DEMONTAŻU WYROBÓW ZUŻYTYCH",5
5521,38.31.11,"Usługi demontażu statków i pozostałych konstrukcji pływających",6
5522,38.31.11.0,"Usługi demontażu statków i pozostałych konstrukcji pływających",7
5523,38.31.12,"Usługi demontażu zużytych samochodów, komputerów, telewizorów i innych urządzeń",6
5524,38.31.12.0,"Usługi demontażu zużytych samochodów, komputerów, telewizorów i innych urządzeń",7
5525,38.32,"USŁUGI W ZAKRESIE ODZYSKU SUROWCÓW Z MATERIAŁÓW SEGREGOWANYCH; SUROWCE WTÓRNE",4
5526,38.32.1,"USŁUGI W ZAKRESIE ODZYSKU SUROWCÓW Z MATERIAŁÓW SEGREGOWANYCH",5
5527,38.32.11,"Usługi w zakresie odzysku surowców metalowych z materiałów segregowanych",6
5528,38.32.11.0,"Usługi w zakresie odzysku surowców metalowych z materiałów segregowanych",7
5529,38.32.12,"Usługi w zakresie odzysku surowców niemetalowych z materiałów segregowanych",6
5530,38.32.12.0,"Usługi w zakresie odzysku surowców niemetalowych z materiałów segregowanych",7
5531,38.32.13,"Brykiety, gdzie indziej niesklasyfikowane (wytwarzane z różnych rodzajów odpadów przemysłowych itp.)",6
5532,38.32.13.0,"Brykiety, gdzie indziej niesklasyfikowane (wytwarzane z różnych rodzajów odpadów przemysłowych itp.)",7
5533,38.32.2,"SUROWCE WTÓRNE METALOWE",5
5534,38.32.21,"Surowce wtórne z metali szlachetnych",6
5535,38.32.21.0,"Surowce wtórne z metali szlachetnych",7
5536,38.32.22,"Surowce wtórne z metali żelaznych",6
5537,38.32.22.0,"Surowce wtórne z metali żelaznych",7
5538,38.32.23,"Surowce wtórne z miedzi i stopów miedzi",6
5539,38.32.23.0,"Surowce wtórne z miedzi i stopów miedzi",7
5540,38.32.24,"Surowce wtórne z niklu i stopów niklu",6
5541,38.32.24.0,"Surowce wtórne z niklu i stopów niklu",7
5542,38.32.25,"Surowce wtórne z aluminium i stopów aluminium",6
5543,38.32.25.0,"Surowce wtórne z aluminium i stopów aluminium",7
5544,38.32.29,"Surowce wtórne z pozostałych metali",6
5545,38.32.29.0,"Surowce wtórne z pozostałych metali",7
5546,38.32.3,"SUROWCE WTÓRNE NIEMETALOWE",5
5547,38.32.31,"Surowce wtórne ze szkła",6
5548,38.32.31.0,"Surowce wtórne ze szkła",7
5549,38.32.32,"Surowce wtórne z papieru i tektury",6
5550,38.32.32.0,"Surowce wtórne z papieru i tektury",7
5551,38.32.33,"Surowce wtórne z tworzyw sztucznych",6
5552,38.32.33.0,"Surowce wtórne z tworzyw sztucznych",7
5553,38.32.34,"Surowce wtórne z gumy",6
5554,38.32.34.0,"Surowce wtórne z gumy",7
5555,38.32.35,"Surowce wtórne z materiałów włókienniczych",6
5556,38.32.35.0,"Surowce wtórne z materiałów włókienniczych",7
5557,38.32.39,"Pozostałe surowce wtórne niemetalowe",6
5558,38.32.39.0,"Pozostałe surowce wtórne niemetalowe",7
5559,39,"USŁUGI ZWIĄZANE Z REKULTYWACJĄ I POZOSTAŁE USŁUGI ZWIĄZANE Z GOSPODARKĄ ODPADAMI",2
5560,39.0,"USŁUGI ZWIĄZANE Z REKULTYWACJĄ I POZOSTAŁE USŁUGI ZWIĄZANE Z GOSPODARKĄ ODPADAMI",3
5561,39.00,"USŁUGI ZWIĄZANE Z REKULTYWACJĄ I POZOSTAŁE USŁUGI ZWIĄZANE Z GOSPODARKĄ ODPADAMI",4
5562,39.00.1,"USŁUGI ZWIĄZANE Z ODKAŻANIEM I CZYSZCZENIEM",5
5563,39.00.11,"Usługi związane z odkażaniem i czyszczeniem gleby i wód gruntowych",6
5564,39.00.11.0,"Usługi związane z odkażaniem i czyszczeniem gleby i wód gruntowych",7
5565,39.00.12,"Usługi związane z odkażaniem i czyszczeniem wód powierzchniowych",6
5566,39.00.12.0,"Usługi związane z odkażaniem i czyszczeniem wód powierzchniowych",7
5567,39.00.13,"Usługi związane z odkażaniem i oczyszczaniem powietrza",6
5568,39.00.13.0,"Usługi związane z odkażaniem i oczyszczaniem powietrza",7
5569,39.00.14,"Usługi związane z przywróceniem pierwotnego stanu budynków lub budowli",6
5570,39.00.14.0,"Usługi związane z przywróceniem pierwotnego stanu budynków lub budowli",7
5571,39.00.2,"POZOSTAŁE USŁUGI ZWIĄZANE Z REKULTYWACJĄ ORAZ SPECJALISTYCZNE USŁUGI W ZAKRESIE KONTROLI ZANIECZYSZCZEŃ",5
5572,39.00.21,"Usługi związane z odkażaniem, kontrolą i monitoringiem zakładów i terenów przemysłowych, włączając zakłady i tereny elektrowni jądrowych",6
5573,39.00.21.0,"Usługi związane z odkażaniem, kontrolą i monitoringiem zakładów i terenów przemysłowych, włączając zakłady i tereny elektrowni jądrowych",7
5574,39.00.22,"Pozostałe usługi związane z rekultywacją",6
5575,39.00.22.0,"Pozostałe usługi związane z rekultywacją",7
5576,39.00.23,"Pozostałe usługi specjalistyczne związane z kontrolą zanieczyszczeń",6
5577,39.00.23.0,"Pozostałe usługi specjalistyczne związane z kontrolą zanieczyszczeń",7
5578,F,"OBIEKTY BUDOWLANE I ROBOTY BUDOWLANE",1
5579,41,"BUDYNKI I ROBOTY BUDOWLANE ZWIĄZANE ZE WZNOSZENIEM BUDYNKÓW",2
5580,41.0,"BUDYNKI I ROBOTY BUDOWLANE ZWIĄZANE ZE WZNOSZENIEM BUDYNKÓW",3
5581,41.00,"BUDYNKI I ROBOTY BUDOWLANE ZWIĄZANE ZE WZNOSZENIEM BUDYNKÓW",4
5582,41.00.1,"BUDYNKI MIESZKALNE",5
5583,41.00.11,"Budynki mieszkalne jednorodzinne",6
5584,41.00.11.0,"Budynki mieszkalne jednorodzinne",7
5585,41.00.12,"Budynki o dwóch mieszkaniach",6
5586,41.00.12.0,"Budynki o dwóch mieszkaniach",7
5587,41.00.13,"Budynki o trzech i więcej mieszkaniach",6
5588,41.00.13.0,"Budynki o trzech i więcej mieszkaniach",7
5589,41.00.14,"Budynki zbiorowego zamieszkania",6
5590,41.00.14.0,"Budynki zbiorowego zamieszkania",7
5591,41.00.2,"BUDYNKI NIEMIESZKALNE",5
5592,41.00.21,"Budynki przemysłowe",6
5593,41.00.21.0,"Budynki przemysłowe",7
5594,41.00.22,"Budynki gospodarstw rolnych, niemieszkalne",6
5595,41.00.22.0,"Budynki gospodarstw rolnych, niemieszkalne",7
5596,41.00.23,"Budynki biurowe",6
5597,41.00.23.0,"Budynki biurowe",7
5598,41.00.24,"Budynki handlowo-usługowe",6
5599,41.00.24.0,"Budynki handlowo-usługowe",7
5600,41.00.25,"Budynki transportu i łączności",6
5601,41.00.25.0,"Budynki transportu i łączności",7
5602,41.00.26,"Zbiorniki, silosy i budynki magazynowe",6
5603,41.00.26.0,"Zbiorniki, silosy i budynki magazynowe",7
5604,41.00.27,"Hotele i podobne budynki",6
5605,41.00.27.0,"Hotele i podobne budynki",7
5606,41.00.28,"Ogólnodostępne obiekty kulturalne, budynki o charakterze edukacyjnym, budynki szpitali i zakładów opieki społecznej oraz budynki przeznaczone do sprawowania kultu religijnego i czynności religijnych",6
5607,41.00.28.0,"Ogólnodostępne obiekty kulturalne, budynki o charakterze edukacyjnym, budynki szpitali i zakładów opieki społecznej oraz budynki przeznaczone do sprawowania kultu religijnego i czynności religijnych",7
5608,41.00.29,"Pozostałe budynki niemieszkalne",6
5609,41.00.29.0,"Pozostałe budynki niemieszkalne",7
5610,41.00.3,"ROBOTY BUDOWLANE ZWIĄZANE ZE WZNOSZENIEM BUDYNKÓW MIESZKALNYCH (PRACE ZWIĄZANE Z BUDOWĄ NOWYCH BUDYNKÓW, PRZEBUDOWĄ LUB REMONTEM ISTNIEJĄCYCH BUDYNKÓW)",5
5611,41.00.31,"Roboty budowlane związane ze wznoszeniem budynków mieszkalnych jednorodzinnych",6
5612,41.00.31.0,"Roboty budowlane związane ze wznoszeniem budynków mieszkalnych jednorodzinnych",7
5613,41.00.32,"Roboty budowlane związane ze wznoszeniem budynków o dwóch mieszkaniach",6
5614,41.00.32.0,"Roboty budowlane związane ze wznoszeniem budynków o dwóch mieszkaniach",7
5615,41.00.33,"Roboty budowlane związane ze wznoszeniem budynków o trzech i więcej mieszkaniach",6
5616,41.00.33.0,"Roboty budowlane związane ze wznoszeniem budynków o trzech i więcej mieszkaniach",7
5617,41.00.34,"Roboty budowlane związane ze wznoszeniem budynków zbiorowego zamieszkania",6
5618,41.00.34.0,"Roboty budowlane związane ze wznoszeniem budynków zbiorowego zamieszkania",7
5619,41.00.4,"ROBOTY BUDOWLANE ZWIĄZANE ZE WZNOSZENIEM BUDYNKÓW NIEMIESZKALNYCH (PRACE ZWIĄZANE Z BUDOWĄ NOWYCH BUDYNKÓW, PRZEBUDOWĄ LUB REMONTEM ISTNIEJĄCYCH BUDYNKÓW)",5
5620,41.00.41,"Roboty budowlane związane ze wznoszeniem budynków przemysłowych",6
5621,41.00.41.0,"Roboty budowlane związane ze wznoszeniem budynków przemysłowych",7
5622,41.00.42,"Roboty budowlane związane ze wznoszeniem budynków gospodarstw rolnych, niemieszkalnych",6
5623,41.00.42.0,"Roboty budowlane związane ze wznoszeniem budynków gospodarstw rolnych, niemieszkalnych",7
5624,41.00.43,"Roboty budowlane związane ze wznoszeniem budynków biurowych",6
5625,41.00.43.0,"Roboty budowlane związane ze wznoszeniem budynków biurowych",7
5626,41.00.44,"Roboty budowlane związane ze wznoszeniem budynków handlowo-usługowych",6
5627,41.00.44.0,"Roboty budowlane związane ze wznoszeniem budynków handlowo-usługowych",7
5628,41.00.45,"Roboty budowlane związane ze wznoszeniem budynków transportu i łączności",6
5629,41.00.45.0,"Roboty budowlane związane ze wznoszeniem budynków transportu i łączności",7
5630,41.00.46,"Roboty budowlane związane ze wznoszeniem zbiorników, silosów i budynków magazynowych",6
5631,41.00.46.0,"Roboty budowlane związane ze wznoszeniem zbiorników, silosów i budynków magazynowych",7
5632,41.00.47,"Roboty budowlane związane ze wznoszeniem hoteli i podobnych budynków",6
5633,41.00.47.0,"Roboty budowlane związane ze wznoszeniem hoteli i podobnych budynków",7
5634,41.00.48,"Roboty budowlane związane ze wznoszeniem ogólnodostępnych obiektów kulturalnych, budynków o charakterze edukacyjnym, budynków szpitali i zakładów opieki społecznej oraz budynków przeznaczonych do sprawowania kultu religijnego i czynności religijnych",6
5635,41.00.48.0,"Roboty budowlane związane ze wznoszeniem ogólnodostępnych obiektów kulturalnych, budynków o charakterze edukacyjnym, budynków szpitali i zakładów opieki społecznej oraz budynków przeznaczonych do sprawowania kultu religijnego i czynności religijnych",7
5636,41.00.49,"Roboty budowlane związane ze wznoszeniem pozostałych budynków niemieszkalnych",6
5637,41.00.49.0,"Roboty budowlane związane ze wznoszeniem pozostałych budynków niemieszkalnych",7
5638,42,"BUDOWLE I ROBOTY OGÓLNOBUDOWLANE ZWIĄZANE Z BUDOWĄ OBIEKTÓW INŻYNIERII LĄDOWEJ I WODNEJ",2
5639,42.1,"DROGI KOŁOWE I SZYNOWE; ROBOTY OGÓLNOBUDOWLANE ZWIĄZANE Z BUDOWĄ DRÓG KOŁOWYCH I SZYNOWYCH",3
5640,42.11,"AUTOSTRADY I DROGI; ROBOTY OGÓLNOBUDOWLANE ZWIĄZANE Z BUDOWĄ AUTOSTRAD I DRÓG",4
5641,42.11.1,"Autostrady, drogi, ulice i inne drogi dla pojazdów lub pieszych oraz pasy startowe",5
5642,42.11.10,"Autostrady, drogi, ulice i inne drogi dla pojazdów lub pieszych oraz pasy startowe",6
5643,42.11.10.0,"Autostrady, drogi, ulice i inne drogi dla pojazdów lub pieszych oraz pasy startowe",7
5644,42.11.2,"Roboty ogólnobudowlane związane z budową autostrad, dróg, ulic i innych dróg dla pojazdów i pieszych oraz budową pasów startowych",5
5645,42.11.20,"Roboty ogólnobudowlane związane z budową autostrad, dróg, ulic i innych dróg dla pojazdów i pieszych oraz budową pasów startowych",6
5646,42.11.20.0,"Roboty ogólnobudowlane związane z budową autostrad, dróg, ulic i innych dróg dla pojazdów i pieszych oraz budową pasów startowych",7
5647,42.12,"DROGI SZYNOWE I KOLEJ PODZIEMNA; ROBOTY OGÓLNOBUDOWLANE ZWIĄZANE Z BUDOWĄ DRÓG SZYNOWYCH I KOLEI PODZIEMNEJ",4
5648,42.12.1,"Drogi szynowe i kolej podziemna",5
5649,42.12.10,"Drogi szynowe i kolej podziemna",6
5650,42.12.10.0,"Drogi szynowe i kolej podziemna",7
5651,42.12.2,"Roboty ogólnobudowlane związane z budową dróg szynowych i kolei podziemnej",5
5652,42.12.20,"Roboty ogólnobudowlane związane z budową dróg szynowych i kolei podziemnej",6
5653,42.12.20.0,"Roboty ogólnobudowlane związane z budową dróg szynowych i kolei podziemnej",7
